=== A1_数量表 ===
SKU,总销量,总取消数,总退货数(无平台介入),总退货数(平台介入),总退货数(平台强制退款),强制退货(仅退款),净销售
NE1C2B40K,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,20,24.83,5.31,21.4%,0.0%,0.0%,2400,0,0,2400,3600.0,3600.0,0.0%
5120SH726T10,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [STOCK-ALERT] 库存紧张,定价优势: 保护定价权，警惕跟卖压价。 补货提醒: 库存不足2周销量，考虑空运或加急采购。,18,321.13,169.4,52.8%,0.0%,0.0%,0,0,0,0,0.0,0.0,-13.5%
BE2B4E70K,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [DECLINING] 销量下滑 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,定价优势: 保护定价权，警惕跟卖压价。 需关注: 检查竞品动态、价格变化、Listing质量。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,60,191.79,122.41,63.8%,0.0%,0.0%,1200,0,0,1200,600.0,600.0,-50.0%
NU1C1J36C,[COW] 现金牛 | [NORMAL-MARGIN] 正常毛利,走量产品: 严控成本，考虑捆绑销售提升客单价。,460,463.75,181.53,39.1%,0.0%,0.0%,5280,0,0,5280,344.0,344.0,0.0%
NU1C9H36C,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,趋势向好: 加大库存储备，考虑Promoted Listings推广。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,7,142.93,47.42,33.2%,0.0%,0.0%,975,0,0,975,4179.0,4179.0,600.0%
NE1C3F45C,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,趋势向好: 加大库存储备，考虑Promoted Listings推广。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,72,81.72,30.44,37.2%,0.0%,0.0%,1800,0,0,1800,750.0,750.0,100.0%
NE1C3E45C,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,趋势向好: 加大库存储备，考虑Promoted Listings推广。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,60,66.21,23.53,35.5%,0.0%,0.0%,2000,0,0,2000,1000.0,1000.0,100.0%
6550-6550E32,[QUESTION] 潜力观察 | [HIGH-MARGIN] 高毛利,流量不足: 优化Title/Specifics，检查Fitment覆盖度。 定价优势: 保护定价权，警惕跟卖压价。,4,86.98,36.38,41.8%,0.0%,0.0%,14,0,0,14,105.0,105.0,0.0%
5120H741E32,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [STOCK-ALERT] 库存紧张 | [IN-TRANSIT] 在途补给中,补货提醒: 库存不足2周销量，考虑空运或加急采购。 无需紧急采购: 在途+下订可覆盖6周需求。,24,536.41,195.28,36.4%,0.0%,0.0%,0,0,100,100,0.0,125.0,-20.0%
5450/5475-5500B32,[QUESTION] 潜力观察 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,流量不足: 优化Title/Specifics，检查Fitment覆盖度。 趋势向好: 加大库存储备，考虑Promoted Listings推广。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,4,83.25,31.76,38.2%,0.0%,0.0%,116,0,0,116,870.0,870.0,100.0%
NU1P1J22K,[AVERAGE] 普通产品 | [LOW-MARGIN] 微利 | [RISING] 销量飙升 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,利润薄弱: 优化采购成本或提价，否则风险大于收益。 趋势向好: 加大库存储备，考虑Promoted Listings推广。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,160,122.44,17.28,14.1%,0.0%,0.0%,2944,0,0,2944,552.0,552.0,100.0%
5130SH715T25,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [RISING] 销量飙升 | [STOCK-ALERT] 库存紧张 | [IN-TRANSIT] 在途补给中,定价优势: 保护定价权，警惕跟卖压价。 趋势向好: 加大库存储备，考虑Promoted Listings推广。 补货提醒: 库存不足2周销量，考虑空运或加急采购。 无需紧急采购: 在途+下订可覆盖6周需求。,26,557.15,262.06,47.0%,0.0%,0.0%,2,0,100,102,2.0,118.0,225.0%
6550H781E32,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,趋势向好: 加大库存储备，考虑Promoted Listings推广。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,8,185.74,58.14,31.3%,0.0%,0.0%,112,0,0,112,420.0,420.0,300.0%
5450H601B32,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [RISING] 销量飙升 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,定价优势: 保护定价权，警惕跟卖压价。 趋势向好: 加大库存储备，考虑Promoted Listings推广。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,8,179.98,79.43,44.1%,0.0%,0.0%,180,0,0,180,675.0,675.0,100.0%
5130SH715T12,[QUESTION] 潜力观察 | [HIGH-MARGIN] 高毛利 | [DECLINING] 销量下滑 | [OVER-ORDER] 过度备货,流量不足: 优化Title/Specifics，检查Fitment覆盖度。 定价优势: 保护定价权，警惕跟卖压价。 需关注: 检查竞品动态、价格变化、Listing质量。 采购过量: 总供应超过1年销量，暂停采购。,4,60.49,26.89,44.5%,0.0%,0.0%,20,0,100,120,150.0,900.0,-80.0%
8170-8180E51,[QUESTION] 潜力观察 | [NORMAL-MARGIN] 正常毛利 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,流量不足: 优化Title/Specifics，检查Fitment覆盖度。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,4,135.07,38.94,28.8%,0.0%,0.0%,120,0,0,120,900.0,900.0,0.0%
NU1P1F22Z,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,趋势向好: 加大库存储备，考虑Promoted Listings推广。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,64,14.81,4.25,28.7%,0.0%,0.0%,2112,0,0,2112,990.0,990.0,39.1%
5120SH726T30,[QUESTION] 潜力观察 | [HIGH-MARGIN] 高毛利 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,流量不足: 优化Title/Specifics，检查Fitment覆盖度。 定价优势: 保护定价权，警惕跟卖压价。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,4,89.49,44.49,49.7%,0.0%,0.0%,64,0,0,64,480.0,480.0,0.0%
6450/6500-6550B32,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [HIGH-RETURN] 高退货,适配风险: 检查Fitment数据是否准确，Listing描述是否清晰。,31,595.42,177.41,29.8%,44.4%,0.0%,36,0,0,36,35.0,35.0,-8.2%
6135/6550-6550E32,[DOG] 负资产 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,停止补货: 立即清仓促销或下架，释放资金。 趋势向好: 加大库存储备，考虑Promoted Listings推广。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,4,82.79,17.45,21.1%,0.0%,0.0%,116,0,0,116,870.0,870.0,100.0%
6550H781E25,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,趋势向好: 加大库存储备，考虑Promoted Listings推广。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,8,164.28,41.6,25.3%,0.0%,0.0%,240,0,0,240,900.0,900.0,100.0%
5130SH715T30,[QUESTION] 潜力观察 | [HIGH-MARGIN] 高毛利 | [DECLINING] 销量下滑 | [OVER-ORDER] 过度备货,流量不足: 优化Title/Specifics，检查Fitment覆盖度。 定价优势: 保护定价权，警惕跟卖压价。 需关注: 检查竞品动态、价格变化、Listing质量。 采购过量: 总供应超过1年销量，暂停采购。,4,91.48,38.7,42.3%,0.0%,0.0%,24,0,100,124,180.0,930.0,-77.8%
5120SH741T10,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [RISING] 销量飙升 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,定价优势: 保护定价权，警惕跟卖压价。 趋势向好: 加大库存储备，考虑Promoted Listings推广。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,6,103.38,53.8,52.0%,0.0%,0.0%,90,0,0,90,450.0,450.0,200.0%
NE1C3F45K,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,趋势向好: 加大库存储备，考虑Promoted Listings推广。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,24,29.43,8.99,30.5%,0.0%,0.0%,1800,0,0,1800,2250.0,2250.0,100.0%
8170-8650E51,[QUESTION] 潜力观察 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,流量不足: 优化Title/Specifics，检查Fitment覆盖度。 趋势向好: 加大库存储备，考虑Promoted Listings推广。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,4,135.29,38.61,28.5%,0.0%,0.0%,200,0,0,200,1500.0,1500.0,100.0%
5130H715E32,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利,维持现状,8,162.9,49.61,30.5%,0.0%,0.0%,96,0,0,96,360.0,360.0,-25.9%
6550-6135H781E38,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升 | [HIGH-RETURN] 高退货 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,趋势向好: 加大库存储备，考虑Promoted Listings推广。 适配风险: 检查Fitment数据是否准确，Listing描述是否清晰。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,6,204.14,64.61,31.6%,50.0%,0.0%,128,0,0,128,565.0,565.0,100.0%
BE2B9B40K,[QUESTION] 潜力观察 | [HIGH-MARGIN] 高毛利 | [HIGH-RETURN] 高退货 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,流量不足: 优化Title/Specifics，检查Fitment覆盖度。 定价优势: 保护定价权，警惕跟卖压价。 适配风险: 检查Fitment数据是否准确，Listing描述是否清晰。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,3,93.96,51.47,54.8%,25.0%,0.0%,937,0,0,937,7597.0,7597.0,-7.5%
BU1B9SKTX,[DOG] 负资产 | [LOSS] 亏损 | [DECLINING] 销量下滑 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,停止补货: 立即清仓促销或下架，释放资金。 立即止损: 当前售价无法覆盖成本，必须涨价或停售。 需关注: 检查竞品动态、价格变化、Listing质量。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,1,6.0,-1.1,-18.3%,0.0%,0.0%,600,0,0,600,18000.0,18000.0,-50.0%



SKU 供应链诊断体系说明 (eBay汽配版):
=================================================================================
1. [BCG矩阵] 基于本期销量和利润率分位数动态划分:
   - [STAR] 明星产品: 高销量+高利润，核心SKU需重点保护
   - [COW] 现金牛: 高销量+低利润，走量产品提供现金流
   - [QUESTION] 潜力观察: 低销量+高利润，需优化流量获取
   - [DOG] 负资产: 低销量+低利润，建议清仓或淘汰

2. [利润率分析] 汽配行业核心指标:
   - [HIGH-MARGIN] 高毛利(>40%): 有定价权，需防止跟卖
   - [LOW-MARGIN] 微利(0-15%): 利润薄，风险高于收益
   - [LOSS] 亏损(<0%): 必须立即涨价或停售

3. [库存健康度] 汽配慢周转行业标准:
   - [STOCK-ALERT] 库存紧张(<14天): 需要补货
   - [OVERSTOCK] 滞销积压(>365天): 资金占用过高
   - [IN-TRANSIT] 在途补给中: 在途充足无需紧急采购
   - [OVER-ORDER] 过度备货(>365天Pipeline): 暂停采购

4. [风险控制] eBay平台相关:
   - [HIGH-RETURN] 高退货(>10%): 检查Fitment和描述准确性
   - [AD-INEFFICIENT] 广告低效(ACOS>30%): 优化Promoted Listings
=================================================================================
